6.020728339209067e-005,1.164132e+001,-1.199316e+001,9.523066e+000
6.021730126015007e-005,1.164135e+001,-1.199316e+001,9.524597e+000
6.022807911631144e-005,1.164138e+001,-1.199316e+001,9.526243e+000
6.024100311007204e-005,1.164143e+001,-1.199316e+001,9.528219e+000
6.025461205393275e-005,1.164153e+001,-1.199316e+001,9.530308e+000
6.026650992590164e-005,1.164171e+001,-1.199316e+001,9.532148e+000
6.028004027548717e-005,1.164205e+001,-1.199316e+001,9.534262e+000
6.029293930133635e-005,1.164250e+001,-1.199316e+001,9.536297e+000
6.030457639510760e-005,1.164304e+001,-1.199316e+001,9.538151e+000
6.031819455238306e-005,1.164384e+001,-1.199316e+001,9.540340e+000
6.033121772748909e-005,1.164478e+001,-1.199316e+001,9.542455e+000
6.034671345656051e-005,1.164613e+001,-1.199315e+001,9.544992e+000
6.036364008592081e-005,1.164791e+001,-1.199315e+001,9.547790e+000
6.038366721478582e-005,1.165045e+001,-1.199315e+001,9.551132e+000
6.040800461787170e-005,1.165419e+001,-1.199315e+001,9.555242e+000
6.043706384665018e-005,1.165974e+001,-1.199315e+001,9.560223e+000
6.047502093871164e-005,1.166927e+001,-1.199315e+001,9.566899e+000
6.052233484059831e-005,1.168813e+001,-1.199314e+001,9.575950e+000
6.058161861585525e-005,1.172839e+001,-1.199306e+001,9.589497e+000
6.059822827510913e-005,1.175322e+001,-1.199292e+001,9.595557e+000
6.060719116422406e-005,1.178057e+001,-1.199265e+001,9.601400e+000
6.061068140982007e-005,1.180107e+001,-1.199235e+001,9.605641e+000
6.061369670676622e-005,1.183172e+001,-1.199179e+001,9.611965e+000
6.061589725658845e-005,1.186702e+001,-1.199110e+001,9.619234e+000
6.061802328485508e-005,1.191455e+001,-1.199026e+001,9.628887e+000
6.061963386949296e-005,1.195799e+001,-1.198967e+001,9.637551e+000
6.062117130709380e-005,1.200312e+001,-1.198926e+001,9.646459e+000
6.062269739255666e-005,1.204887e+001,-1.198902e+001,9.655504e+000
6.062470780094677e-005,1.210891e+001,-1.198885e+001,9.667497e+000
6.062706920680235e-005,1.217839e+001,-1.198875e+001,9.681618e+000
6.062962976024523e-005,1.225223e+001,-1.198868e+001,9.697060e+000
6.063280689852686e-005,1.234172e+001,-1.198853e+001,9.716649e+000
6.063651452591426e-005,1.244302e+001,-1.198821e+001,9.740498e+000
6.064233347503369e-005,1.259598e+001,-1.198752e+001,9.779287e+000
6.064671034910346e-005,1.270541e+001,-1.198689e+001,9.808313e+000
6.065098005957233e-005,1.280609e+001,-1.198596e+001,9.835377e+000
6.065505007935186e-005,1.289686e+001,-1.198439e+001,9.859506e+000
6.065876657270972e-005,1.297545e+001,-1.198179e+001,9.879971e+000
6.066238572079337e-005,1.304819e+001,-1.197736e+001,9.898403e+000
6.066630159950841e-005,1.312308e+001,-1.196933e+001,9.916729e+000
6.067058158494391e-005,1.320076e+001,-1.195521e+001,9.934847e+000
6.067598525465526e-005,1.329397e+001,-1.193001e+001,9.955331e+000
6.067995641383973e-005,1.335938e+001,-1.190788e+001,9.968745e+000
6.068330485856609e-005,1.341221e+001,-1.188990e+001,9.978758e+000
6.068783731594425e-005,1.348126e+001,-1.187092e+001,9.990930e+000
6.069209819417089e-005,1.354429e+001,-1.185841e+001,1.000137e+001
6.069587137717998e-005,1.359857e+001,-1.185043e+001,1.000980e+001
6.070100558688667e-005,1.367058e+001,-1.184164e+001,1.002019e+001
6.070725243906110e-005,1.375595e+001,-1.183281e+001,1.003137e+001
6.071974614340996e-005,1.392282e+001,-1.181853e+001,1.005073e+001
6.073241513693435e-005,1.408988e+001,-1.180699e+001,1.006748e+001
6.075253010506820e-005,1.435506e+001,-1.179253e+001,1.009020e+001
6.076951806653630e-005,1.458185e+001,-1.178251e+001,1.010715e+001
6.078553789675215e-005,1.480002e+001,-1.177466e+001,1.012136e+001
6.080703009907554e-005,1.509883e+001,-1.176566e+001,1.013853e+001
6.082645706239828e-005,1.537429e+001,-1.175869e+001,1.015244e+001
6.085113512677848e-005,1.573040e+001,-1.175113e+001,1.016807e+001
6.087654028246251e-005,1.610197e+001,-1.174449e+001,1.018205e+001
6.090762647967436e-005,1.656119e+001,-1.173766e+001,1.019662e+001
6.094105246852097e-005,1.705768e+001,-1.173156e+001,1.020961e+001
6.098319981080909e-005,1.768445e+001,-1.172530e+001,1.022284e+001
6.102493446997689e-005,1.830148e+001,-1.172053e+001,1.023278e+001
6.110840378831424e-005,1.951984e+001,-1.171374e+001,1.024644e+001
6.118399856220626e-005,2.059699e+001,-1.171001e+001,1.025315e+001
6.130477411124026e-005,2.225815e+001,-1.170811e+001,1.025440e+001
6.143755473751039e-005,2.400448e+001,-1.171090e+001,1.024463e+001
6.161608275594664e-005,2.624622e+001,-1.172199e+001,1.021419e+001
6.170303311068930e-005,2.728607e+001,-1.173175e+001,1.018631e+001
6.175689264213691e-005,2.788965e+001,-1.174082e+001,1.015592e+001
6.178414410548845e-005,2.816639e+001,-1.174673e+001,1.013107e+001
6.179724095854364e-005,2.827887e+001,-1.175009e+001,1.011296e+001
6.180520404043891e-005,2.833267e+001,-1.175237e+001,1.009786e+001
6.181550652922634e-005,2.838852e+001,-1.175555e+001,1.007456e+001
6.182154908009399e-005,2.841645e+001,-1.175754e+001,1.005960e+001
6.182870439467962e-005,2.844520e+001,-1.176009e+001,1.004077e+001
6.183796953938142e-005,2.847818e+001,-1.176368e+001,1.001559e+001
6.185031668920829e-005,2.851664e+001,-1.176903e+001,9.982432e+000
6.186351580294604e-005,2.855174e+001,-1.177575e+001,9.950782e+000
6.187953223576841e-005,2.858699e+001,-1.178587e+001,9.920556e+000
6.189470245420228e-005,2.861427e+001,-1.179834e+001,9.899755e+000
6.190559292557595e-005,2.863000e+001,-1.181065e+001,9.888959e+000
6.191504280766980e-005,2.864031e+001,-1.182624e+001,9.881574e+000
6.192478439168148e-005,2.864679e+001,-1.184976e+001,9.874150e+000
6.193511831048895e-005,2.864891e+001,-1.188007e+001,9.864725e+000
6.193906199437708e-005,2.864758e+001,-1.188856e+001,9.860156e+000
6.194503060055236e-005,2.864276e+001,-1.189425e+001,9.852026e+000
6.194764960621747e-005,2.863960e+001,-1.189660e+001,9.847776e+000
6.195070436698993e-005,2.863483e+001,-1.190166e+001,9.842340e+000
6.195396591786306e-005,2.862918e+001,-1.190938e+001,9.837372e+000
6.195716944128876e-005,2.862344e+001,-1.191752e+001,9.833953e+000
6.196086910297688e-005,2.861678e+001,-1.192600e+001,9.831413e+000
6.196483514034692e-005,2.860970e+001,-1.193345e+001,9.829597e+000
6.197012577029669e-005,2.860045e+001,-1.194109e+001,9.827926e+000
6.197718198620340e-005,2.858852e+001,-1.194872e+001,9.826390e+000
6.198517815976003e-005,2.857570e+001,-1.195512e+001,9.825325e+000
6.199454285749778e-005,2.856183e+001,-1.196071e+001,9.824811e+000
6.200646445786093e-005,2.854606e+001,-1.196607e+001,9.825009e+000
6.202193175463763e-005,2.852861e+001,-1.197131e+001,9.826220e+000
6.204102222591955e-005,2.851089e+001,-1.197621e+001,9.828582e+000
6.205697501166646e-005,2.849911e+001,-1.197934e+001,9.831015e+000
6.207472956091219e-005,2.848891e+001,-1.198204e+001,9.833994e+000
6.209096046452464e-005,2.848167e+001,-1.198399e+001,9.836806e+000
6.211008495410862e-005,2.847519e+001,-1.198582e+001,9.840133e+000
6.212928399790957e-005,2.847036e+001,-1.198727e+001,9.843435e+000
6.215074525100367e-005,2.846654e+001,-1.198853e+001,9.847054e+000
6.217615834326271e-005,2.846351e+001,-1.198965e+001,9.851233e+000
6.220691986268817e-005,2.846132e+001,-1.199064e+001,9.856159e+000
6.225020359726732e-005,2.845977e+001,-1.199156e+001,9.862919e+000
6.230207659411839e-005,2.845911e+001,-1.199224e+001,9.870861e+000
6.237364303583216e-005,2.845907e+001,-1.199273e+001,9.881681e+000
6.246411476912121e-005,2.845936e+001,-1.199301e+001,9.895287e+000
6.259417777618355e-005,2.845971e+001,-1.199315e+001,9.914831e+000
6.279215018840066e-005,2.845985e+001,-1.199320e+001,9.944625e+000
6.315251919441524e-005,2.845942e+001,-1.199322e+001,9.998960e+000
6.362767564039619e-005,2.845817e+001,-1.199324e+001,1.007071e+001
6.425054756155693e-005,2.845598e+001,-1.199325e+001,1.016480e+001
6.508658622102204e-005,2.845265e+001,-1.199328e+001,1.029098e+001
6.643344116778228e-005,2.844699e+001,-1.199332e+001,1.049359e+001
6.898910064172259e-005,2.843605e+001,-1.199339e+001,1.087599e+001
7.173180324822510e-005,2.842437e+001,-1.199347e+001,1.128360e+001
7.401156338539272e-005,2.841484e+001,-1.199353e+001,1.161980e+001
7.632731147508634e-005,2.840542e+001,-1.199360e+001,1.195852e+001
7.927343486254825e-005,2.839371e+001,-1.199368e+001,1.238550e+001
8.282556596111469e-005,2.837988e+001,-1.199378e+001,1.289481e+001
8.637938466500572e-005,2.836629e+001,-1.199388e+001,1.339746e+001
9.127186837448384e-005,2.834791e+001,-1.199402e+001,1.407714e+001
9.773121957646139e-005,2.832413e+001,-1.199421e+001,1.495248e+001
1.065013649621631e-004,2.829273e+001,-1.199448e+001,1.609775e+001
1.184511579436550e-004,2.825145e+001,-1.199485e+001,1.758121e+001
1.304511579436549e-004,2.821206e+001,-1.199524e+001,1.897627e+001
1.424511579436547e-004,2.817510e+001,-1.199565e+001,2.026276e+001
1.544511579436546e-004,2.814053e+001,-1.199608e+001,2.143299e+001
1.664511579436544e-004,2.810867e+001,-1.199652e+001,2.248040e+001
1.784511579436543e-004,2.808007e+001,-1.199698e+001,2.339935e+001
1.904511579436542e-004,2.805510e+001,-1.199746e+001,2.418474e+001
2.024511579436540e-004,2.803395e+001,-1.199794e+001,2.483201e+001
2.144511579436539e-004,2.801697e+001,-1.199845e+001,2.533759e+001
2.264511579436537e-004,2.800475e+001,-1.199896e+001,2.569912e+001
2.384511579436536e-004,2.799752e+001,-1.199949e+001,2.591460e+001
2.504511579436534e-004,2.799529e+001,-1.200002e+001,2.598267e+001
2.624511579436533e-004,2.799811e+001,-1.200056e+001,2.590294e+001
2.744511579436532e-004,2.800593e+001,-1.200111e+001,2.567583e+001
2.864511579436530e-004,2.801874e+001,-1.200167e+001,2.530278e+001
2.984511579436529e-004,2.803631e+001,-1.200222e+001,2.478583e+001
3.104511579436527e-004,2.805806e+001,-1.200279e+001,2.412743e+001
3.224511579436526e-004,2.808367e+001,-1.200335e+001,2.333120e+001
3.344511579436525e-004,2.811291e+001,-1.200391e+001,2.240176e+001
3.464511579436523e-004,2.814542e+001,-1.200447e+001,2.134427e+001
3.584511579436522e-004,2.818087e+001,-1.200502e+001,2.016463e+001
3.704511579436520e-004,2.821876e+001,-1.200557e+001,1.886933e+001
3.824511579436519e-004,2.825879e+001,-1.200612e+001,1.746564e+001
3.944511579436517e-004,2.830100e+001,-1.200666e+001,1.596175e+001
4.064511579436516e-004,2.834528e+001,-1.200718e+001,1.436619e+001
4.184511579436515e-004,2.839133e+001,-1.200769e+001,1.269796e+001
4.237191055140571e-004,2.841239e+001,-1.200791e+001,1.194239e+001
4.272891063944392e-004,2.842732e+001,-1.200805e+001,1.141952e+001
4.308488367681836e-004,2.844275e+001,-1.200819e+001,1.089153e+001
4.345980868720265e-004,2.845927e+001,-1.200833e+001,1.032946e+001
4.383671222368615e-004,2.847551e+001,-1.200846e+001,9.759457e+000
4.399365876804253e-004,2.848121e+001,-1.200851e+001,9.520498e+000
4.409178386052849e-004,2.848302e+001,-1.200854e+001,9.370415e+000
4.416652267178363e-004,2.848187e+001,-1.200857e+001,9.255818e+000
4.422202263595233e-004,2.847789e+001,-1.200859e+001,9.170567e+000
4.425510370988078e-004,2.847231e+001,-1.200860e+001,9.119663e+000
4.427950799803706e-004,2.846453e+001,-1.200861e+001,9.082041e+000
4.429524579600951e-004,2.845594e+001,-1.200861e+001,9.057714e+000
4.430796495053704e-004,2.844442e+001,-1.200862e+001,9.037951e+000
4.431669678355392e-004,2.843063e+001,-1.200862e+001,9.024212e+000
4.432394074632765e-004,2.840911e+001,-1.200863e+001,9.012488e+000
4.433098703428545e-004,2.837097e+001,-1.200864e+001,9.000642e+000
4.433878360678451e-004,2.830761e+001,-1.200864e+001,8.987296e+000
4.434414911538755e-004,2.825247e+001,-1.200864e+001,8.978257e+000
4.435059961854521e-004,2.817446e+001,-1.200864e+001,8.967566e+000
4.436010711657400e-004,2.804077e+001,-1.200865e+001,8.951753e+000
4.437028501708285e-004,2.787200e+001,-1.200866e+001,8.934695e+000
4.438204946736295e-004,2.764306e+001,-1.200866e+001,8.914906e+000
4.439444748645348e-004,2.736022e+001,-1.200867e+001,8.893951e+000
4.441231830344863e-004,2.688330e+001,-1.200868e+001,8.863468e+000
4.442997342042881e-004,2.632926e+001,-1.200870e+001,8.832930e+000
4.445218287335868e-004,2.550581e+001,-1.200871e+001,8.793770e+000
4.447690052857365e-004,2.442607e+001,-1.200873e+001,8.749043e+000
4.450497794934241e-004,2.297873e+001,-1.200876e+001,8.696321e+000
4.453749965939845e-004,2.100766e+001,-1.200879e+001,8.631923e+000
4.457410990120776e-004,1.841459e+001,-1.200882e+001,8.553638e+000
4.461573137673272e-004,1.509368e+001,-1.200886e+001,8.456773e+000
4.463044021575224e-004,1.382073e+001,-1.200887e+001,8.419421e+000
4.463821948476124e-004,1.311292e+001,-1.200888e+001,8.398520e+000
4.464375154538663e-004,1.259944e+001,-1.200888e+001,8.383404e+000
4.464681795694966e-004,1.231172e+001,-1.200888e+001,8.374907e+000
4.464917777492958e-004,1.208897e+001,-1.200888e+001,8.368331e+000
4.465052954066885e-004,1.196314e+001,-1.200884e+001,8.364927e+000
4.465145194186108e-004,1.188508e+001,-1.200869e+001,8.363940e+000
4.465213085051607e-004,1.183965e+001,-1.200845e+001,8.365154e+000
4.465253035131553e-004,1.182079e+001,-1.200830e+001,8.367029e+000
4.465291458694929e-004,1.180766e+001,-1.200820e+001,8.369488e+000
4.465329381795613e-004,1.179729e+001,-1.200815e+001,8.372186e+000
4.465368558388416e-004,1.178852e+001,-1.200813e+001,8.375113e+000
4.465421376338846e-004,1.177867e+001,-1.200813e+001,8.379128e+000
4.465472195414200e-004,1.177089e+001,-1.200815e+001,8.382970e+000
4.465549391968054e-004,1.176138e+001,-1.200818e+001,8.388697e+000
4.465610260096856e-004,1.175538e+001,-1.200821e+001,8.393093e+000
4.465657211243056e-004,1.175163e+001,-1.200824e+001,8.396362e+000
4.465698723424352e-004,1.174875e+001,-1.200827e+001,8.399133e+000
4.465742000100120e-004,1.174605e+001,-1.200829e+001,8.401881e+000
4.465804448269758e-004,1.174255e+001,-1.200834e+001,8.405615e+000
4.465876934247239e-004,1.173892e+001,-1.200838e+001,8.409634e+000
4.465961644871189e-004,1.173522e+001,-1.200843e+001,8.413853e+000
4.466099240100999e-004,1.173007e+001,-1.200850e+001,8.419790e+000
4.466259259117856e-004,1.172502e+001,-1.200856e+001,8.425485e+000
4.466453307347303e-004,1.171996e+001,-1.200863e+001,8.430698e+000
4.466739986628190e-004,1.171392e+001,-1.200871e+001,8.435691e+000
4.467168531386897e-004,1.170678e+001,-1.200878e+001,8.439112e+000
4.467703224886738e-004,1.169989e+001,-1.200882e+001,8.438706e+000
4.468511204586446e-004,1.169191e+001,-1.200884e+001,8.432679e+000
4.469340065561770e-004,1.168557e+001,-1.200883e+001,8.423014e+000
4.470487310639874e-004,1.167879e+001,-1.200881e+001,8.406940e+000
4.471925486526727e-004,1.167219e+001,-1.200879e+001,8.385403e+000
4.474135063280132e-004,1.166460e+001,-1.200878e+001,8.351483e+000
4.477449840158809e-004,1.165576e+001,-1.200878e+001,8.300255e+000
4.477917504987130e-004,1.165477e+001,-1.200878e+001,8.293013e+000
4.478852834643773e-004,1.165308e+001,-1.200878e+001,8.278507e+000
4.480132115171637e-004,1.165090e+001,-1.200879e+001,8.258655e+000
4.481459587713701e-004,1.164892e+001,-1.200879e+001,8.238053e+000
4.482768603148966e-004,1.164718e+001,-1.200879e+001,8.217737e+000
4.482794575383798e-004,1.164715e+001,-1.200879e+001,8.217334e+000
4.482846519853461e-004,1.164710e+001,-1.200879e+001,8.216528e+000
4.482950408792787e-004,1.164700e+001,-1.200879e+001,8.214919e+000
4.483123967334787e-004,1.164690e+001,-1.200879e+001,8.212238e+000
4.483261473609244e-004,1.164688e+001,-1.200879e+001,8.210123e+000
4.483404115851308e-004,1.164688e+001,-1.200879e+001,8.207930e+000
4.483527895922847e-004,1.164688e+001,-1.200879e+001,8.206024e+000
4.483626771644798e-004,1.164689e+001,-1.200879e+001,8.204501e+000
4.483725038366485e-004,1.164689e+001,-1.200879e+001,8.202984e+000
4.483832241249843e-004,1.164690e+001,-1.200879e+001,8.201328e+000
4.483934948958015e-004,1.164691e+001,-1.200879e+001,8.199741e+000
4.484036306099445e-004,1.164692e+001,-1.200879e+001,8.198174e+000
4.484138377848328e-004,1.164692e+001,-1.200879e+001,8.196594e+000
4.484235040971337e-004,1.164693e+001,-1.200879e+001,8.195097e+000
4.484327699930905e-004,1.164694e+001,-1.200879e+001,8.193662e+000
4.484425876810395e-004,1.164695e+001,-1.200879e+001,8.192141e+000
4.484533571651843e-004,1.164696e+001,-1.200880e+001,8.190471e+000
4.484643540406969e-004,1.164696e+001,-1.200880e+001,8.188766e+000
4.484794505524390e-004,1.164698e+001,-1.200880e+001,8.186422e+000
4.484942268458726e-004,1.164699e+001,-1.200880e+001,8.184129e+000
4.485182542370118e-004,1.164701e+001,-1.200880e+001,8.180397e+000
4.485421754881706e-004,1.164703e+001,-1.200880e+001,8.176681e+000
4.485780113989511e-004,1.164706e+001,-1.200880e+001,8.171109e+000
4.486201893460409e-004,1.164709e+001,-1.200880e+001,8.164550e+000
4.486741464400142e-004,1.164714e+001,-1.200880e+001,8.156155e+000
4.487438633085407e-004,1.164720e+001,-1.200880e+001,8.145304e+000
4.488297240749107e-004,1.164727e+001,-1.200880e+001,8.131937e+000
4.489516054122841e-004,1.164737e+001,-1.200880e+001,8.112957e+000
4.491322220369822e-004,1.164752e+001,-1.200881e+001,8.084820e+000
4.494241314566046e-004,1.164776e+001,-1.200881e+001,8.039323e+000
4.498244303237087e-004,1.164809e+001,-1.200882e+001,7.976889e+000
4.503156892377395e-004,1.164850e+001,-1.200882e+001,7.900201e+000
4.509577627226299e-004,1.164903e+001,-1.200883e+001,7.799853e+000
4.518205820384005e-004,1.164976e+001,-1.200883e+001,7.664783e+000
4.532825756472687e-004,1.165104e+001,-1.200882e+001,7.435286e+000
4.562065628650035e-004,1.165374e+001,-1.200870e+001,6.974045e+000
4.620545373004749e-004,1.165963e+001,-1.200798e+001,6.045569e+000
4.677558410150252e-004,1.166605e+001,-1.200620e+001,5.134238e+000
4.719545847148478e-004,1.167140e+001,-1.200347e+001,4.459171e+000
4.748143454979606e-004,1.167550e+001,-1.200017e+001,3.997555e+000
4.775746224289900e-004,1.167992e+001,-1.199522e+001,3.550853e+000
4.804498349117205e-004,1.168502e+001,-1.198815e+001,3.084815e+000
4.821260665029380e-004,1.168834e+001,-1.198277e+001,2.812848e+000
4.843625730273221e-004,1.169330e+001,-1.197384e+001,2.449806e+000
4.864852528440322e-004,1.169863e+001,-1.196377e+001,2.105294e+000
4.885653268321272e-004,1.170486e+001,-1.195198e+001,1.768077e+000
4.916065841285133e-004,1.171646e+001,-1.193119e+001,1.276550e+000
4.946478830532772e-004,1.173289e+001,-1.190521e+001,7.885854e-001
4.971406841238479e-004,1.175304e+001,-1.187772e+001,3.939156e-001
4.983006742400459e-004,1.176755e+001,-1.186069e+001,2.143386e-001
4.990806845994993e-004,1.178194e+001,-1.184571e+001,9.721699e-002
4.997030513673052e-004,1.179778e+001,-1.183089e+001,6.952744e-003
5.002930388997122e-004,1.181662e+001,-1.181469e+001,-7.591453e-002
5.009655377643980e-004,1.184006e+001,-1.179586e+001,-1.693877e-001
5.015353392655852e-004,1.185825e+001,-1.178150e+001,-2.499698e-001
5.019227925900059e-004,1.186878e+001,-1.177335e+001,-3.063459e-001
5.023154782066615e-004,1.187788e+001,-1.176642e+001,-3.647838e-001
5.026132108107949e-004,1.188399e+001,-1.176181e+001,-4.097252e-001
5.028404093596860e-004,1.188833e+001,-1.175864e+001,-4.443548e-001
5.030012491959029e-004,1.189108e+001,-1.175655e+001,-4.690160e-001
5.031184854371543e-004,1.189316e+001,-1.175511e+001,-4.870667e-001
5.032037587713017e-004,1.189446e+001,-1.175409e+001,-5.002260e-001
5.032700161789801e-004,1.189557e+001,-1.175332e+001,-5.104736e-001
5.033244052342761e-004,1.189637e+001,-1.175270e+001,-5.188940e-001
5.033652650329266e-004,1.189703e+001,-1.175224e+001,-5.252280e-001
5.033969233717139e-004,1.189753e+001,-1.175188e+001,-5.301399e-001
5.034226077590253e-004,1.189789e+001,-1.175160e+001,-5.341247e-001
5.034470998113404e-004,1.189829e+001,-1.175133e+001,-5.379298e-001
5.034705822849310e-004,1.189863e+001,-1.175108e+001,-5.415778e-001
5.034970636385357e-004,1.189904e+001,-1.175079e+001,-5.456942e-001
5.035274119996620e-004,1.189949e+001,-1.175047e+001,-5.504145e-001
5.035567807851644e-004,1.189993e+001,-1.175016e+001,-5.549846e-001
5.035886389655898e-004,1.190040e+001,-1.174982e+001,-5.599452e-001
5.036196505586801e-004,1.190086e+001,-1.174950e+001,-5.647765e-001
5.036508303570587e-004,1.190131e+001,-1.174918e+001,-5.696366e-001
5.036812392700436e-004,1.190175e+001,-1.174887e+001,-5.743791e-001
5.037106707701210e-004,1.190218e+001,-1.174857e+001,-5.789714e-001
5.037388366896378e-004,1.190258e+001,-1.174828e+001,-5.833684e-001
5.037656098012128e-004,1.190296e+001,-1.174802e+001,-5.875497e-001
5.037906689912206e-004,1.190331e+001,-1.174777e+001,-5.914652e-001
5.038141254132111e-004,1.190364e+001,-1.174754e+001,-5.951315e-001
5.038356860959433e-004,1.190394e+001,-1.174732e+001,-5.985028e-001
